order_id,customer_id,restaurant_id,order_time,delivery_time,status,delivery_duration,payment_method,total_amount
ORD024044,CUST04288,REST0089,2024-01-10 20:39:00,2024-01-10 20:14:00,Delivered,25,Debit Card,354
ORD024045,CUST03094,REST0101,2024-03-19 13:21:00,2024-03-19 12:53:00,Delivered,28,UPI,254
ORD024046,CUST06011,REST0085,2025-05-04 12:38:00,2025-05-04 12:15:00,Delivered,23,UPI,261
ORD024047,CUST07125,REST0109,2024-07-02 20:00:00,2024-07-02 19:27:00,Delivered,33,UPI,560
ORD024048,CUST05093,REST0197,2024-02-22 21:09:00,2024-02-22 20:20:00,Delivered,49,Wallet,608
ORD024049,CUST00083,REST0165,2024-06-19 18:45:00,2024-06-19 18:24:00,Delivered,21,UPI,519
ORD024050,CUST07548,REST0125,2025-12-09 15:13:00,2025-12-09 14:13:00,Delivered,60,UPI,236
ORD024051,CUST08873,REST0123,2024-01-12 20:33:00,2024-01-12 20:11:00,Delivered,22,Debit Card,207
ORD024052,CUST05103,REST0054,2025-03-13 19:20:00,2025-03-13 18:46:00,Delivered,34,UPI,516
ORD024053,CUST01233,REST0146,2025-10-13 19:29:00,2025-10-13 19:02:00,Delivered,27,UPI,159
ORD024054,CUST00374,REST0114,2025-03-08 20:11:00,2025-03-08 19:30:00,Preparing,41,UPI,870
ORD024055,CUST03485,REST0175,2025-07-20 14:36:00,2025-07-20 14:13:00,Preparing,23,UPI,543
ORD024056,CUST05699,REST0184,2024-09-28 21:16:00,2024-09-28 20:52:00,Delivered,24,UPI,238
ORD024057,CUST08591,REST0008,2025-05-01 19:55:00,2025-05-01 19:22:00,Delivered,33,Wallet,524
ORD024058,CUST02072,REST0057,2025-05-20 20:58:00,2025-05-20 20:22:00,Delivered,36,UPI,296
ORD024059,CUST02805,REST0148,2024-07-07 21:37:00,2024-07-07 20:41:00,Delivered,56,UPI,240
ORD024060,CUST08654,REST0070,2025-01-23 21:20:00,2025-01-23 20:50:00,Delivered,30,Wallet,144
ORD024061,CUST06068,REST0157,2025-08-18 12:51:00,2025-08-18 12:22:00,Delivered,29,Cash,216
ORD024062,CUST02815,REST0193,2024-02-24 19:42:00,2024-02-24 19:17:00,Delivered,25,Debit Card,594
ORD024063,CUST04658,REST0193,2024-11-29 15:19:00,2024-11-29 14:32:00,Preparing,47,Wallet,480
ORD024064,CUST06919,REST0037,2024-01-21 11:53:00,2024-01-21 11:09:00,Delivered,44,UPI,228
ORD024065,CUST05286,REST0037,2024-11-23 12:21:00,2024-11-23 11:21:00,Delivered,60,Debit Card,216
ORD024066,CUST01068,REST0124,2025-08-07 21:41:00,2025-08-07 20:53:00,Delivered,48,Debit Card,426
ORD024067,CUST04662,REST0032,2025-01-07 14:14:00,2025-01-07 13:27:00,Delivered,47,Credit Card,552
ORD024068,CUST06065,REST0104,2025-06-15 12:50:00,2025-06-15 12:29:00,Delivered,21,Cash,638
ORD024069,CUST00730,REST0167,2025-06-05 13:21:00,2025-06-05 12:50:00,Preparing,31,Credit Card,74
ORD024070,CUST07553,REST0150,2025-10-22 22:37:00,2025-10-22 22:01:00,Delivered,36,Credit Card,460
ORD024071,CUST05451,REST0104,2025-08-06 21:30:00,2025-08-06 20:40:00,Cancelled,50,Credit Card,585
ORD024072,CUST00603,REST0166,2025-01-23 12:54:00,2025-01-23 11:55:00,Delivered,59,UPI,747
ORD024073,CUST02192,REST0001,2024-06-03 15:30:00,2024-06-03 14:35:00,Delivered,55,UPI,606
ORD024074,CUST03896,REST0196,2025-03-14 20:36:00,2025-03-14 20:00:00,Delivered,36,UPI,633
ORD024075,CUST05050,REST0148,2024-07-16 21:46:00,2024-07-16 20:58:00,Delivered,48,UPI,93
ORD024076,CUST06529,REST0172,2024-12-26 22:13:00,2024-12-26 21:43:00,Delivered,30,UPI,324
ORD024077,CUST04577,REST0026,2024-03-14 14:09:00,2024-03-14 13:29:00,Delivered,40,UPI,170
ORD024078,CUST09699,REST0140,2025-12-07 12:52:00,2025-12-07 12:01:00,Delivered,51,UPI,260
ORD024079,CUST05406,REST0069,2025-08-31 14:29:00,2025-08-31 13:45:00,Delivered,44,Credit Card,277
ORD024080,CUST09904,REST0082,2024-11-18 15:06:00,2024-11-18 14:44:00,Delivered,22,Credit Card,144
ORD024081,CUST03641,REST0019,2024-01-05 19:25:00,2024-01-05 19:01:00,Delivered,24,Cash,139
ORD024082,CUST07558,REST0034,2025-01-30 19:41:00,2025-01-30 19:02:00,Delivered,39,Wallet,153
ORD024083,CUST03139,REST0051,2025-06-28 15:25:00,2025-06-28 14:39:00,Delivered,46,UPI,144
ORD024084,CUST08706,REST0145,2025-11-24 19:20:00,2025-11-24 18:59:00,Cancelled,21,Debit Card,211
ORD024085,CUST03152,REST0103,2024-05-06 19:12:00,2024-05-06 18:42:00,Cancelled,30,Credit Card,316
ORD024086,CUST07510,REST0041,2025-02-14 12:07:00,2025-02-14 11:19:00,Delivered,48,Debit Card,189
ORD024087,CUST04321,REST0175,2025-02-15 20:06:00,2025-02-15 19:37:00,Delivered,29,Cash,600
ORD024088,CUST00061,REST0109,2024-03-04 21:02:00,2024-03-04 20:41:00,Delivered,21,UPI,303
ORD024089,CUST08259,REST0111,2024-03-05 13:07:00,2024-03-05 12:12:00,Delivered,55,UPI,210
ORD024090,CUST03403,REST0156,2024-01-15 14:13:00,2024-01-15 13:42:00,Delivered,31,UPI,154
ORD024091,CUST05639,REST0052,2025-01-19 14:13:00,2025-01-19 13:18:00,Delivered,55,UPI,130
ORD024092,CUST05706,REST0160,2024-10-15 18:32:00,2024-10-15 18:11:00,Preparing,21,UPI,152
ORD024093,CUST03162,REST0164,2025-05-12 22:47:00,2025-05-12 21:53:00,Delivered,54,Debit Card,252
ORD024094,CUST00419,REST0138,2025-02-15 21:09:00,2025-02-15 20:39:00,Cancelled,30,UPI,102
ORD024095,CUST06177,REST0035,2024-09-28 21:04:00,2024-09-28 20:10:00,Delivered,54,UPI,510
ORD024096,CUST04278,REST0058,2024-01-27 15:14:00,2024-01-27 14:52:00,Delivered,22,UPI,338
ORD024097,CUST05458,REST0109,2024-07-28 18:32:00,2024-07-28 18:06:00,Delivered,26,Debit Card,384
ORD024098,CUST00715,REST0058,2025-02-15 14:21:00,2025-02-15 13:31:00,Delivered,50,Wallet,591
ORD024099,CUST05503,REST0186,2024-01-17 21:00:00,2024-01-17 20:07:00,Delivered,53,Credit Card,525
ORD024100,CUST02954,REST0179,2024-06-09 20:22:00,2024-06-09 19:22:00,Delivered,60,UPI,147
ORD024101,CUST08042,REST0067,2024-03-08 19:39:00,2024-03-08 19:10:00,Preparing,29,UPI,270
ORD024102,CUST02325,REST0112,2024-10-11 12:53:00,2024-10-11 12:26:00,Delivered,27,Debit Card,342
ORD024103,CUST01622,REST0030,2024-08-17 11:38:00,2024-08-17 11:09:00,Delivered,29,UPI,152
ORD024104,CUST04003,REST0178,2024-07-03 14:59:00,2024-07-03 14:28:00,Delivered,31,UPI,453
ORD024105,CUST01826,REST0054,2024-07-13 20:43:00,2024-07-13 20:09:00,Delivered,34,Cash,189
ORD024106,CUST09844,REST0105,2024-03-26 14:21:00,2024-03-26 14:00:00,Delivered,21,Cash,348
ORD024107,CUST05903,REST0180,2025-04-24 19:55:00,2025-04-24 19:25:00,Delivered,30,Cash,57
ORD024108,CUST09602,REST0105,2024-10-28 14:53:00,2024-10-28 13:55:00,Delivered,58,UPI,120
ORD024109,CUST04642,REST0103,2025-11-28 12:08:00,2025-11-28 11:37:00,Delivered,31,Credit Card,186
ORD024110,CUST05048,REST0198,2024-07-21 12:57:00,2024-07-21 12:27:00,Delivered,30,UPI,681
ORD024111,CUST02914,REST0096,2025-10-10 21:46:00,2025-10-10 20:58:00,Delivered,48,UPI,532
ORD024112,CUST02065,REST0016,2024-01-02 23:11:00,2024-01-02 22:11:00,Delivered,60,Credit Card,528
ORD024113,CUST00200,REST0161,2025-02-05 13:41:00,2025-02-05 13:16:00,Delivered,25,UPI,144
ORD024114,CUST03824,REST0109,2025-04-28 23:32:00,2025-04-28 22:48:00,Cancelled,44,UPI,198
ORD024115,CUST08311,REST0155,2025-03-11 14:11:00,2025-03-11 13:21:00,Delivered,50,UPI,41
ORD024116,CUST05203,REST0127,2025-09-09 20:59:00,2025-09-09 20:03:00,Delivered,56,UPI,702
ORD024117,CUST04296,REST0186,2025-03-10 22:50:00,2025-03-10 22:08:00,Delivered,42,UPI,148
ORD024118,CUST03200,REST0068,2024-05-22 23:31:00,2024-05-22 22:31:00,Delivered,60,UPI,201
ORD024119,CUST02364,REST0015,2025-01-28 19:02:00,2025-01-28 18:08:00,Delivered,54,UPI,468
ORD024120,CUST01485,REST0059,2024-08-23 12:03:00,2024-08-23 11:12:00,Delivered,51,UPI,131
ORD024121,CUST09675,REST0134,2024-05-31 20:44:00,2024-05-31 20:01:00,Delivered,43,Credit Card,244
ORD024122,CUST06793,REST0141,2025-03-23 18:57:00,2025-03-23 18:34:00,Cancelled,23,UPI,555
ORD024123,CUST03420,REST0009,2025-11-10 19:19:00,2025-11-10 18:57:00,Delivered,22,Debit Card,218
ORD024124,CUST08704,REST0118,2025-03-25 20:38:00,2025-03-25 20:17:00,Delivered,21,UPI,747
ORD024125,CUST03693,REST0176,2024-02-21 20:28:00,2024-02-21 19:51:00,Delivered,37,UPI,512
ORD024126,CUST07604,REST0003,2024-02-29 21:09:00,2024-02-29 20:48:00,Delivered,21,UPI,466
ORD024127,CUST08791,REST0074,2025-03-23 12:21:00,2025-03-23 11:53:00,Delivered,28,Debit Card,378
ORD024128,CUST09920,REST0062,2025-07-01 15:03:00,2025-07-01 14:13:00,Delivered,50,UPI,792
ORD024129,CUST04547,REST0017,2025-08-22 21:25:00,2025-08-22 20:46:00,Delivered,39,Credit Card,176
ORD024130,CUST04795,REST0086,2024-09-06 12:33:00,2024-09-06 12:12:00,Delivered,21,UPI,283
ORD024131,CUST01446,REST0006,2024-03-20 15:49:00,2024-03-20 14:49:00,Preparing,60,UPI,396
ORD024132,CUST03012,REST0186,2025-10-16 21:13:00,2025-10-16 20:39:00,Delivered,34,UPI,867
ORD024133,CUST02406,REST0174,2024-06-30 21:11:00,2024-06-30 20:22:00,Delivered,49,Debit Card,239
ORD024134,CUST00980,REST0140,2024-09-30 14:26:00,2024-09-30 13:33:00,Delivered,53,Credit Card,286
ORD024135,CUST04558,REST0135,2024-03-02 20:24:00,2024-03-02 19:34:00,Delivered,50,UPI,474
ORD024136,CUST07594,REST0192,2025-10-19 13:25:00,2025-10-19 12:32:00,Delivered,53,UPI,480
ORD024137,CUST09413,REST0161,2024-12-02 20:04:00,2024-12-02 19:28:00,Delivered,36,UPI,1278
ORD024138,CUST01931,REST0056,2025-10-29 14:15:00,2025-10-29 13:53:00,Delivered,22,UPI,50
ORD024139,CUST02750,REST0037,2024-04-01 12:49:00,2024-04-01 12:27:00,Delivered,22,UPI,285
ORD024140,CUST07475,REST0075,2024-03-19 11:42:00,2024-03-19 10:51:00,Delivered,51,Debit Card,266
ORD024141,CUST01662,REST0035,2024-10-23 19:57:00,2024-10-23 19:12:00,Delivered,45,UPI,142
ORD024142,CUST04435,REST0018,2024-10-04 20:58:00,2024-10-04 20:21:00,Delivered,37,UPI,399
ORD024143,CUST09895,REST0031,2024-11-20 13:43:00,2024-11-20 13:23:00,Delivered,20,UPI,44
ORD024144,CUST02558,REST0079,2025-12-19 13:09:00,2025-12-19 12:17:00,Delivered,52,UPI,537
ORD024145,CUST08964,REST0113,2025-03-17 14:25:00,2025-03-17 13:54:00,Delivered,31,UPI,477
ORD024146,CUST00390,REST0196,2025-08-14 19:07:00,2025-08-14 18:35:00,Delivered,32,UPI,546
ORD024147,CUST05973,REST0011,2024-04-01 21:50:00,2024-04-01 21:12:00,Delivered,38,Debit Card,390
ORD024148,CUST02085,REST0155,2025-02-24 20:10:00,2025-02-24 19:16:00,Delivered,54,UPI,723
ORD024149,CUST08283,REST0126,2024-09-13 21:08:00,2024-09-13 20:11:00,Delivered,57,UPI,141
ORD024150,CUST06063,REST0057,2024-10-07 15:38:00,2024-10-07 14:48:00,Delivered,50,UPI,1074
ORD024151,CUST00229,REST0069,2025-09-09 14:50:00,2025-09-09 14:05:00,Delivered,45,UPI,498
ORD024152,CUST08460,REST0099,2025-04-13 21:17:00,2025-04-13 20:21:00,Delivered,56,UPI,420
ORD024153,CUST06245,REST0121,2024-12-07 21:44:00,2024-12-07 20:46:00,Delivered,58,UPI,654
ORD024154,CUST00939,REST0006,2024-09-14 14:18:00,2024-09-14 13:50:00,Delivered,28,UPI,324
ORD024155,CUST09225,REST0003,2025-12-14 19:21:00,2025-12-14 18:27:00,Delivered,54,UPI,996
ORD024156,CUST08787,REST0198,2025-01-20 12:11:00,2025-01-20 11:26:00,Delivered,45,UPI,386
ORD024157,CUST04680,REST0194,2024-08-13 19:46:00,2024-08-13 19:23:00,Delivered,23,UPI,927
ORD024158,CUST01008,REST0088,2024-10-21 20:50:00,2024-10-21 20:15:00,Delivered,35,UPI,504
ORD024159,CUST05293,REST0162,2025-09-16 20:21:00,2025-09-16 19:59:00,Delivered,22,Credit Card,207
ORD024160,CUST08013,REST0127,2025-06-28 11:17:00,2025-06-28 10:52:00,Delivered,25,UPI,810
ORD024161,CUST08190,REST0091,2025-12-17 20:11:00,2025-12-17 19:29:00,Delivered,42,UPI,257
ORD024162,CUST05422,REST0079,2025-08-18 19:53:00,2025-08-18 19:23:00,Delivered,30,Cash,264
ORD024163,CUST05317,REST0086,2025-11-17 23:19:00,2025-11-17 22:36:00,Delivered,43,Credit Card,488
ORD024164,CUST06070,REST0136,2025-12-29 19:50:00,2025-12-29 19:23:00,Delivered,27,UPI,64
ORD024165,CUST02185,REST0138,2025-03-15 13:10:00,2025-03-15 12:44:00,Delivered,26,UPI,622
ORD024166,CUST05802,REST0017,2025-08-04 11:18:00,2025-08-04 10:31:00,Delivered,47,UPI,465
ORD024167,CUST00212,REST0123,2025-02-05 18:31:00,2025-02-05 18:04:00,Delivered,27,UPI,167
ORD024168,CUST01105,REST0156,2024-07-24 14:33:00,2024-07-24 13:59:00,Delivered,34,Cash,80
ORD024169,CUST03535,REST0087,2025-12-30 13:48:00,2025-12-30 13:12:00,Delivered,36,UPI,136
ORD024170,CUST07258,REST0080,2025-05-24 15:13:00,2025-05-24 14:30:00,Delivered,43,Debit Card,76
ORD024171,CUST09186,REST0105,2024-12-28 13:38:00,2024-12-28 13:16:00,Delivered,22,Credit Card,130
ORD024172,CUST02082,REST0049,2024-08-26 18:47:00,2024-08-26 18:27:00,Delivered,20,UPI,201
ORD024173,CUST06828,REST0186,2025-09-14 14:07:00,2025-09-14 13:40:00,Delivered,27,UPI,46
ORD024174,CUST03295,REST0184,2025-10-23 14:15:00,2025-10-23 13:45:00,Delivered,30,UPI,202
ORD024175,CUST02369,REST0132,2025-12-17 19:48:00,2025-12-17 19:08:00,Delivered,40,UPI,98
ORD024176,CUST09882,REST0015,2024-04-22 22:00:00,2024-04-22 21:30:00,Cancelled,30,UPI,490
ORD024177,CUST01524,REST0081,2025-01-19 19:41:00,2025-01-19 18:56:00,Delivered,45,UPI,243
ORD024178,CUST01890,REST0128,2024-11-16 21:14:00,2024-11-16 20:14:00,Delivered,60,UPI,207
ORD024179,CUST03519,REST0093,2025-10-16 14:32:00,2025-10-16 13:35:00,Delivered,57,UPI,312
ORD024180,CUST06839,REST0052,2025-11-15 20:39:00,2025-11-15 20:16:00,Delivered,23,UPI,260
ORD024181,CUST03734,REST0140,2024-05-06 21:09:00,2024-05-06 20:28:00,Delivered,41,UPI,85
ORD024182,CUST00775,REST0159,2024-08-23 19:01:00,2024-08-23 18:05:00,Delivered,56,UPI,512
ORD024183,CUST05823,REST0053,2024-09-15 22:03:00,2024-09-15 21:11:00,Delivered,52,UPI,510
ORD024184,CUST05127,REST0193,2025-07-07 21:35:00,2025-07-07 21:13:00,Cancelled,22,Credit Card,402
ORD024185,CUST05999,REST0116,2025-07-04 19:17:00,2025-07-04 18:57:00,Preparing,20,UPI,714
ORD024186,CUST02646,REST0097,2024-07-18 21:49:00,2024-07-18 21:09:00,Delivered,40,Debit Card,232
ORD024187,CUST06657,REST0020,2024-04-29 21:25:00,2024-04-29 20:59:00,Delivered,26,UPI,55
ORD024188,CUST07259,REST0031,2025-11-04 21:29:00,2025-11-04 20:55:00,Preparing,34,UPI,984
ORD024189,CUST00815,REST0074,2025-11-01 14:31:00,2025-11-01 14:11:00,Delivered,20,UPI,156
ORD024190,CUST00780,REST0050,2025-03-30 21:07:00,2025-03-30 20:26:00,Delivered,41,UPI,370
ORD024191,CUST08783,REST0071,2025-08-28 20:00:00,2025-08-28 19:35:00,Delivered,25,UPI,693
ORD024192,CUST06365,REST0185,2025-02-05 19:04:00,2025-02-05 18:29:00,Delivered,35,UPI,636
ORD024193,CUST03095,REST0163,2024-11-06 12:57:00,2024-11-06 12:24:00,Delivered,33,UPI,642
ORD024194,CUST04334,REST0063,2025-05-31 15:16:00,2025-05-31 14:39:00,Delivered,37,UPI,633
ORD024195,CUST05091,REST0006,2025-09-11 19:57:00,2025-09-11 19:05:00,Cancelled,52,UPI,102
ORD024196,CUST04414,REST0138,2025-02-28 15:03:00,2025-02-28 14:13:00,Delivered,50,Cash,330
ORD024197,CUST06995,REST0044,2025-02-05 21:31:00,2025-02-05 20:41:00,Delivered,50,UPI,393
ORD024198,CUST03296,REST0166,2024-10-22 13:39:00,2024-10-22 13:01:00,Preparing,38,Credit Card,291
ORD024199,CUST05491,REST0181,2024-12-24 14:53:00,2024-12-24 14:25:00,Preparing,28,UPI,231
ORD024200,CUST01623,REST0116,2025-05-02 21:59:00,2025-05-02 21:25:00,Delivered,34,UPI,544
ORD024201,CUST08598,REST0106,2025-09-28 14:25:00,2025-09-28 13:39:00,Delivered,46,UPI,71
ORD024202,CUST00103,REST0038,2024-04-03 20:23:00,2024-04-03 19:28:00,Delivered,55,Credit Card,236
ORD024203,CUST07087,REST0111,2025-03-16 22:40:00,2025-03-16 21:53:00,Delivered,47,UPI,230
ORD024204,CUST05195,REST0103,2024-09-28 19:31:00,2024-09-28 19:06:00,Cancelled,25,UPI,243
ORD024205,CUST01212,REST0107,2024-11-13 21:01:00,2024-11-13 20:31:00,Delivered,30,Debit Card,229
ORD024206,CUST08083,REST0067,2024-05-20 15:02:00,2024-05-20 14:18:00,Delivered,44,Debit Card,139
ORD024207,CUST00400,REST0031,2025-08-04 18:43:00,2025-08-04 18:03:00,Delivered,40,Credit Card,459
ORD024208,CUST06291,REST0073,2024-01-19 21:46:00,2024-01-19 21:18:00,Delivered,28,Credit Card,175
ORD024209,CUST02498,REST0055,2024-07-30 21:57:00,2024-07-30 21:24:00,Delivered,33,UPI,933
ORD024210,CUST00085,REST0186,2025-09-23 20:38:00,2025-09-23 20:10:00,Delivered,28,UPI,231
ORD024211,CUST03651,REST0168,2025-07-31 21:03:00,2025-07-31 20:35:00,Cancelled,28,UPI,152
ORD024212,CUST00557,REST0081,2025-01-14 22:36:00,2025-01-14 21:43:00,Delivered,53,UPI,622
ORD024213,CUST02968,REST0116,2025-02-22 20:52:00,2025-02-22 20:31:00,Delivered,21,Credit Card,732
ORD024214,CUST08599,REST0148,2024-09-03 20:07:00,2024-09-03 19:39:00,Cancelled,28,UPI,87
ORD024215,CUST03046,REST0050,2024-04-28 21:29:00,2024-04-28 20:31:00,Delivered,58,Debit Card,852
ORD024216,CUST02432,REST0008,2025-06-15 21:15:00,2025-06-15 20:36:00,Delivered,39,Debit Card,360
ORD024217,CUST08248,REST0022,2024-01-22 18:33:00,2024-01-22 18:09:00,Delivered,24,Credit Card,528
ORD024218,CUST04668,REST0171,2024-03-14 23:30:00,2024-03-14 22:48:00,Delivered,42,UPI,324
ORD024219,CUST02211,REST0169,2025-09-23 13:35:00,2025-09-23 13:08:00,Cancelled,27,UPI,783
ORD024220,CUST08545,REST0002,2025-03-02 12:58:00,2025-03-02 12:33:00,Delivered,25,UPI,633
ORD024221,CUST06056,REST0155,2025-06-23 19:02:00,2025-06-23 18:33:00,Delivered,29,UPI,578
ORD024222,CUST01694,REST0009,2024-10-22 19:55:00,2024-10-22 19:04:00,Delivered,51,UPI,216
ORD024223,CUST00889,REST0073,2024-04-20 21:14:00,2024-04-20 20:31:00,Delivered,43,Credit Card,555
ORD024224,CUST03651,REST0168,2025-09-13 13:20:00,2025-09-13 12:45:00,Delivered,35,Debit Card,182
ORD024225,CUST06464,REST0118,2024-09-12 13:43:00,2024-09-12 13:21:00,Delivered,22,Credit Card,191
ORD024226,CUST07898,REST0054,2024-07-04 12:38:00,2024-07-04 12:02:00,Delivered,36,UPI,444
ORD024227,CUST06784,REST0079,2025-07-15 21:05:00,2025-07-15 20:08:00,Delivered,57,UPI,262
ORD024228,CUST08093,REST0198,2024-12-30 21:53:00,2024-12-30 21:17:00,Delivered,36,UPI,708
ORD024229,CUST04294,REST0046,2024-03-03 12:17:00,2024-03-03 11:20:00,Delivered,57,Debit Card,47
ORD024230,CUST07930,REST0024,2024-12-02 13:43:00,2024-12-02 12:56:00,Delivered,47,Credit Card,283
ORD024231,CUST09927,REST0002,2024-10-08 19:33:00,2024-10-08 18:46:00,Delivered,47,Credit Card,144
ORD024232,CUST09081,REST0075,2025-11-04 15:47:00,2025-11-04 14:50:00,Delivered,57,Credit Card,118
ORD024233,CUST03875,REST0080,2024-03-06 22:57:00,2024-03-06 21:58:00,Delivered,59,UPI,447
ORD024234,CUST00709,REST0065,2024-06-20 21:49:00,2024-06-20 21:01:00,Delivered,48,UPI,133
ORD024235,CUST03565,REST0179,2024-06-05 18:29:00,2024-06-05 18:05:00,Delivered,24,Credit Card,77
ORD024236,CUST01986,REST0049,2024-03-27 14:20:00,2024-03-27 13:29:00,Delivered,51,Credit Card,66
ORD024237,CUST04411,REST0039,2024-02-16 12:27:00,2024-02-16 12:00:00,Delivered,27,Debit Card,248
ORD024238,CUST00786,REST0074,2024-03-06 19:35:00,2024-03-06 18:50:00,Delivered,45,Credit Card,465
ORD024239,CUST01209,REST0020,2024-01-11 10:55:00,2024-01-11 10:33:00,Cancelled,22,Debit Card,207
ORD024240,CUST01550,REST0063,2024-06-29 18:55:00,2024-06-29 18:32:00,Delivered,23,UPI,90
ORD024241,CUST05874,REST0085,2025-08-09 13:24:00,2025-08-09 12:36:00,Delivered,48,UPI,50
ORD024242,CUST00567,REST0157,2024-02-24 19:31:00,2024-02-24 19:11:00,Delivered,20,UPI,90
ORD024243,CUST08965,REST0051,2024-08-06 21:54:00,2024-08-06 20:58:00,Delivered,56,UPI,882
ORD024244,CUST05643,REST0092,2025-08-01 20:30:00,2025-08-01 19:50:00,Delivered,40,Credit Card,276
ORD024245,CUST09428,REST0197,2024-04-15 19:08:00,2024-04-15 18:16:00,Delivered,52,Credit Card,309
ORD024246,CUST09913,REST0081,2025-04-08 22:22:00,2025-04-08 21:52:00,Delivered,30,UPI,166
ORD024247,CUST06544,REST0071,2025-05-03 11:32:00,2025-05-03 11:09:00,Delivered,23,Cash,95
ORD024248,CUST08962,REST0051,2024-08-31 18:57:00,2024-08-31 18:24:00,Delivered,33,UPI,297
ORD024249,CUST05486,REST0128,2025-01-22 22:41:00,2025-01-22 21:46:00,Delivered,55,UPI,334
ORD024250,CUST04602,REST0161,2025-08-21 21:28:00,2025-08-21 20:33:00,Delivered,55,UPI,165
ORD024251,CUST05941,REST0165,2025-09-05 21:33:00,2025-09-05 20:39:00,Delivered,54,Credit Card,84
ORD024252,CUST05720,REST0115,2025-07-04 13:18:00,2025-07-04 12:33:00,Delivered,45,Cash,831
ORD024253,CUST00404,REST0188,2024-08-26 20:53:00,2024-08-26 19:58:00,Delivered,55,UPI,277
ORD024254,CUST04308,REST0152,2025-04-25 20:06:00,2025-04-25 19:17:00,Delivered,49,Cash,476
ORD024255,CUST08778,REST0065,2025-10-28 20:12:00,2025-10-28 19:19:00,Delivered,53,UPI,698
ORD024256,CUST01342,REST0075,2025-05-29 19:08:00,2025-05-29 18:20:00,Preparing,48,UPI,204
ORD024257,CUST00621,REST0180,2024-04-05 15:15:00,2024-04-05 14:51:00,Preparing,24,Debit Card,123
ORD024258,CUST01288,REST0068,2024-11-01 12:11:00,2024-11-01 11:38:00,Delivered,33,Credit Card,624
ORD024259,CUST07073,REST0053,2024-11-15 11:44:00,2024-11-15 11:09:00,Cancelled,35,UPI,324
ORD024260,CUST00988,REST0106,2024-01-22 12:04:00,2024-01-22 11:30:00,Delivered,34,UPI,302
ORD024261,CUST03314,REST0081,2025-07-13 15:57:00,2025-07-13 14:58:00,Delivered,59,UPI,296
ORD024262,CUST08895,REST0166,2025-11-14 13:39:00,2025-11-14 12:50:00,Delivered,49,UPI,267
ORD024263,CUST02944,REST0178,2024-10-26 20:23:00,2024-10-26 19:30:00,Delivered,53,UPI,490
ORD024264,CUST07594,REST0074,2024-08-15 20:49:00,2024-08-15 20:06:00,Delivered,43,UPI,474
ORD024265,CUST09418,REST0104,2024-06-26 13:27:00,2024-06-26 12:36:00,Delivered,51,UPI,92
ORD024266,CUST00263,REST0052,2025-08-05 22:27:00,2025-08-05 21:47:00,Delivered,40,UPI,110
ORD024267,CUST03809,REST0030,2025-08-06 20:27:00,2025-08-06 19:37:00,Delivered,50,Credit Card,194
ORD024268,CUST06986,REST0187,2025-05-21 12:14:00,2025-05-21 11:41:00,Delivered,33,UPI,128
ORD024269,CUST00340,REST0124,2024-06-23 19:39:00,2024-06-23 18:48:00,Delivered,51,Credit Card,172
ORD024270,CUST04809,REST0133,2025-08-27 21:01:00,2025-08-27 20:20:00,Delivered,41,Cash,330
ORD024271,CUST03305,REST0136,2024-08-10 21:38:00,2024-08-10 20:53:00,Delivered,45,Debit Card,33
ORD024272,CUST05640,REST0030,2024-05-07 11:44:00,2024-05-07 11:12:00,Delivered,32,UPI,1026
ORD024273,CUST09359,REST0196,2025-08-27 19:48:00,2025-08-27 18:56:00,Delivered,52,Credit Card,251
ORD024274,CUST08800,REST0145,2025-12-22 22:52:00,2025-12-22 22:18:00,Delivered,34,UPI,542
ORD024275,CUST06955,REST0101,2025-07-19 15:06:00,2025-07-19 14:17:00,Delivered,49,UPI,298
ORD024276,CUST07375,REST0080,2025-02-15 21:03:00,2025-02-15 20:42:00,Delivered,21,UPI,502
ORD024277,CUST04889,REST0030,2025-04-07 19:37:00,2025-04-07 18:41:00,Delivered,56,Cash,210
ORD024278,CUST07564,REST0168,2025-05-07 22:05:00,2025-05-07 21:20:00,Delivered,45,Cash,372
ORD024279,CUST07608,REST0150,2024-02-27 21:25:00,2024-02-27 20:34:00,Delivered,51,UPI,471
ORD024280,CUST09023,REST0057,2024-10-26 20:18:00,2024-10-26 19:27:00,Delivered,51,Debit Card,196
ORD024281,CUST01147,REST0112,2024-08-01 22:44:00,2024-08-01 22:12:00,Delivered,32,UPI,336
ORD024282,CUST03995,REST0175,2025-06-16 21:58:00,2025-06-16 21:03:00,Delivered,55,Credit Card,410
ORD024283,CUST05790,REST0103,2024-06-01 19:35:00,2024-06-01 19:07:00,Delivered,28,Wallet,288
ORD024284,CUST09076,REST0161,2024-03-25 13:17:00,2024-03-25 12:48:00,Delivered,29,Credit Card,537
ORD024285,CUST08163,REST0097,2025-01-09 19:51:00,2025-01-09 19:02:00,Delivered,49,Credit Card,147
